75.6608166883	-34.074055570333336	2.65
75.84931947641667	-35.76930556083333	3.12
90.36856944825	-33.43627778366666	3.85
75.52020556263334	-35.470444452	3.86
75.98577500488334	-42.81511114133333	3.96
75.95894724011667	-35.28330558883333	4.36
90.27587224063332	-35.140722237	4.37
75.29139446056666	-34.894388911	4.81
75.88524444826668	-33.80144444733333	4.88
75.92496946105001	-37.120611119	4.97
90.12545279535	-37.2529166725	5.0
75.76663614438333	-32.306388901666665	5.18
90.53925834518331	-37.69650002633333	5.25
75.62906669146666	-28.6898055685	5.28
75.70421945288334	-34.667944447	5.29
90.56374724971668	-36.232277809	5.42
75.66384724991667	-32.62913891383334	5.44
75.5476055841	-38.51333336	5.45
90.13135280715	-42.154000008	5.5
75.93915001163333	-31.382444476	5.52
90.02119167571666	-33.91177780133333	5.54
90.1695611169	-40.35397223016667	5.54
90.28367500068332	-37.7376388975	5.54
75.91458058471667	-39.957916682500006	5.55
90.34340002013332	-34.14419446616667	5.55
75.47092500851667	-37.230944473	5.56
90.59006112456666	-36.77991669316667	5.59
75.87587779619999	-37.63100002866667	5.62
90.4002833339	-36.70788890466667	5.62
90.07230001126666	-32.17272223433333	5.65
75.39000001333334	-39.678444468	5.71
90.6205111188	-36.99069445916667	5.72
75.24134446046666	-35.9770277985	5.75
75.55203333739999	-35.1393055675	5.75
75.58762500858333	-33.08000002666667	5.76
90.32804168941666	-34.396583359833336	5.76
90.10153611418332	-29.75852779483333	5.79
90.09088057065	-35.51369447183333	5.8
75.64542502418334	-40.70736112583334	5.81
90.11768611315	-34.31202780183333	5.82
90.52030556283331	-35.25886112883333	5.82
75.45147778073334	-40.943777798666666	5.86
90.28599167198333	-37.25344445133333	5.88
75.32324723538333	-27.3688611155	5.98
90.27655557533332	-39.26436113983333	6.0
90.61719166771664	-38.14661113766667	6.03
75.3546833427	-34.345055579000004	6.05
75.62124723138332	-27.8711944535	6.15
90.11140835615	-42.2988055865	6.15
75.7032166731	-30.5354722265	6.18
90.51663892216666	-40.91627781033333	6.19
75.7846055581	-28.638944455666667	6.22
90.42500279445	-35.064027805833334	6.24
75.72504168341666	-39.4069166805	6.25
75.60285556126667	-28.708000016	6.26
90.52637501941666	-36.940194458166665	6.28
75.78852501038332	-35.67422223733333	6.29
90.41236113583334	-40.2839722235	6.3
90.478444468	-41.07491668316667	6.32
75.33908612261666	-34.69886114216666	6.34
75.9039000078	-29.147111138666663	6.34
75.69081112606668	-33.40072222366666	6.35
90.59835280781668	-36.08844445466667	6.36
90.61424169515	-41.557166681	6.36
75.94694447166667	-31.976277797	6.44
90.55284445013334	-38.62513890583333	6.44
75.86655281088333	-29.449388921	6.47
90.45210833755	-37.89561113566667	6.48
75.88968086825061	-42.887994981545496	6.56
90.2753777952	-40.5318611415	8.64
90.28916667833332	-38.32333334666667	11.2
75.28970279051667	-35.36513891916667	11.7
75.49042501418333	-32.81775000216667	12.2
90.08115558453332	-34.56002779783333	12.96
75.84530557949999	-27.62305556833333	13.09
75.72226945565001	-41.14841669683333	14.1
