330.1371888966	-46.96061113233333	1.73
330.71109168885	-46.884555558	2.07
315.8987916975833	-37.364833363	3.0
330.80922224066666	-51.3166944445	3.49
345.17261945635	-45.2466389155	3.88
330.4878194534167	-43.49555558	3.97
345.0146861404833	-52.75411111933333	4.11
330.4959583585833	-43.749222254	4.12
345.11465836265	-43.52033334066667	4.28
330.10191667050003	-39.543055575	4.47
330.2602444649333	-41.34675002683333	4.79
330.72499168331666	-41.41411113933333	4.84
330.76051390991665	-53.500166667	4.84
330.27404723698334	-41.6271944655	5.11
315.5349611143667	-41.17933335866667	5.29
330.3042166751	-53.6255277955	5.36
345.07765835531666	-53.96463891816667	5.37
330.8505972234167	-39.15680556916666	5.43
315.93966390155	-37.25363889616666	5.45
330.47755002176666	-39.131388918333336	5.47
315.98830000993337	-38.39508335683333	5.5
330.76133613378335	-46.5473055835	5.52
345.4434833536333	-52.72191667716667	5.53
345.30271944988334	-40.824055570333336	5.54
315.55653612418337	-44.84869447516667	5.57
315.80433611978333	-47.302888894666665	5.57
330.38549722655	-45.92833335666666	5.62
345.1148889186667	-38.8923055735	5.62
345.01875000416663	-50.95002777783333	5.68
330.9466166932333	-47.96922222733333	5.72
345.4036777851333	-51.89108334883333	5.75
345.2495916991833	-41.10513889916667	5.77
345.06656392201666	-41.4790278025	5.79
345.12078056378334	-50.686611117666665	5.81
345.1660111431333	-42.861166689	5.83
330.6163389215667	-40.59086112616667	5.85
345.1693666720667	-40.59144446066667	5.9
345.27771946655	-44.4891389005	5.92
330.71024446493334	-47.21000002	5.99
330.4348527808167	-48.438555566	6.0
330.8938166876333	-48.598083362833336	6.03
345.3472583611833	-50.306388901666665	6.04
330.71195835725	-44.248111140666666	6.06
330.25973057501665	-44.451500003	6.1
345.39594724745	-43.12444446	6.12
345.3984583635833	-53.808666684	6.13
315.9505944456333	-37.746861138166665	6.18
330.24394724345	-41.37975002616667	6.23
315.7415027941167	-38.55213889316666	6.28
330.6081305718167	-40.58250003166667	6.28
315.5714388984333	-42.92466668266666	6.32
345.11928611635	-49.606138901166666	6.33
330.92079723048334	-36.38858334383333	6.4
330.37893891343333	-45.94791669583333	6.42
330.1660611432333	-48.107500015	6.43
345.04279724115	-36.42080556383333	6.46
330.7745055712333	-49.68511111466666	6.49
345.28051391658335	-41.19444446666666	6.49
330.7688888933333	-48.96777778	6.63
330.92116389788333	-48.491888906	6.67
330.92120834241666	-48.46594447633333	7.04
330.51676944465	-49.433277811	6.8
315.95551389991664	-37.76361113833333	7.48
345.02967224823334	-44.8408055705	8.26
315.7178388912333	-48.18950001233333	8.26
315.55943890776666	-49.009000018	8.67
330.6885194548167	-43.84127779366667	8.96
330.49722225	-48.00305556166666	10.1
330.7469750272833	-48.170277785	10.6
315.5302139159833	-45.0451389125	11.38
330.78666945111667	-42.7440889104	12.04
315.6323278091	-43.703638896166666	17.4
